video_id,total_score,core_strength,core_weakness,key_suggestion,D001-I001_score,D001-I001_score_basis,D001-I001_reason,D001-I002_score,D001-I002_score_basis,D001-I002_reason,D001-I003_score,D001-I003_score_basis,D001-I003_reason,D001-I004_score,D001-I004_score_basis,D001-I004_reason,D002-I001_score,D002-I001_score_basis,D002-I001_reason,D002-I002_score,D002-I002_score_basis,D002-I002_reason,D003-I001_score,D003-I001_score_basis,D003-I001_reason,D003-I002_score,D003-I002_score_basis,D003-I002_reason,D004-I001_score,D004-I001_score_basis,D004-I001_reason,D004-I002_score,D004-I002_score_basis,D004-I002_reason,D005-I001_score,D005-I001_score_basis,D005-I001_reason,D005-I002_score,D005-I002_score_basis,D005-I002_reason,D006-I001_score,D006-I001_score_basis,D006-I001_reason,D006-I002_score,D006-I002_score_basis,D006-I002_reason,D007-I001_score,D007-I001_score_basis,D007-I001_reason,D007-I002_score,D007-I002_score_basis,D007-I002_reason,tos_key
7569598928741662774,5.5,开篇钩子抓眼，功能展示清晰，性价比感知强,剪辑转场普通，缺乏有效互动引导设计,增加互动提问，优化转场提升观看流畅度,7,【现象级】0-1秒直击核心利益/冲突，无需思考即产生停留欲望。,开篇否定传统点歌机，快速引发用户好奇心,6,【强】场景真实，痛点清晰，铺垫合理。,明确传统K歌设备痛点，展示安装简单易操作,6,【强】解决方案展示清晰，有明显“原来如此”的顿悟感。,展示单设备实现多场景功能，超出用户预期,6,【强】指令清晰，有明确引导（点购物车/评论区）。,引导点头像进直播间，明确赠送双麦福利,6,【强】有明显的视觉或认知反差，吸引力强。,传统多设备和单一体机的认知反差明显,6,【强】明确抛出问题或悬念，用户期待后文解答。,开头提问加中间砍价环节，留存用户看价格,5,【优秀】节奏正常，无明显拖沓。,节奏平稳，卡点基本准确，无拖沓感,4,【合格】剪辑较简单，多为硬切。,剪辑以硬切为主，无创意转场设计,6,【强】产品展示清晰，色泽/质感好。,产品外观和功能效果展示清晰，质感突出,6,【强】有明确优惠信息或赠品策略，性价比高。,锚定KTV消费成本，赠送双麦凸显性价比,6,【强】关键信息点使用了数字，表达清晰。,关键信息搭配具体数字，提升内容可信度,6,【强】文案有力度，能准确戳中用户焦虑。,精准戳中K歌设备复杂、消费高的痛点,6,【强】视觉焦点强烈，主体清晰。,首帧黄色醒目大字加清晰主体，视觉焦点强,7,【现象级】关键词（如“免费”、“倒闭”、“巨省”）以超大动态字体占据屏幕，即使静音也能秒懂。,前3秒超大黄字突出核心冲突，静音也能快速理解,2,【较差】无引导。,未设置任何引导用户评论的互动内容,5,【优秀】有基本的收藏/转发理由。,内容实用，适合转发给有K歌需求的人群,video_full/7569598928741662774_11月6日-K7-CM-混剪- (3).mp4_full.mp4
7560103549079224330,5.4,开头钩子抓力强，产品功能清晰，性价比感知突出,缺乏互动引导设计，用户互动转存意愿极低,增加评论、收藏类互动引导，提升互动数据表现,7,【现象级】0-1秒直击核心利益/冲突，无需思考即产生停留欲望。,首秒直接否定传统K歌设备，直击用户痛点，停留欲望强。,6,【强】场景真实，痛点清晰，铺垫合理。,清晰展示产品核心功能，建立用户对产品的基础信任。,6,【强】解决方案展示清晰，有明显“原来如此”的顿悟感。,展示产品替代多台设备的优势，用户能快速感知价值。,5,【优秀】有常规引导，如“点击下方链接”。,引导用户点头像进入直播间，指令明确但紧迫感不足。,6,【强】有明显的视觉或认知反差，吸引力强。,新旧K歌设备形成认知反差，价格剧情冲突吸引注意力。,6,【强】明确抛出问题或悬念，用户期待后文解答。,抛出“现在用什么”“到底卖多少钱”悬念，吸引用户看完。,6,【强】节奏紧凑，卡点准确，观看流畅。,背景音乐适配带货节奏，剪辑卡点准确，观看流畅度高。,5,【优秀】常规剪辑，无明显错误。,多场景切换自然无硬伤，但转场创意不足。,6,【强】产品展示清晰，色泽/质感好。,产品外观、使用场景、功能效果展示清晰，质感佳。,6,【强】有明确优惠信息或赠品策略，性价比高。,主打源头工厂无中间商，对标KTV消费，性价比感知强。,6,【强】关键信息点使用了数字，表达清晰。,使用“25年升级”“16年工厂”等数字，可信度高。,6,【强】文案有力度，能准确戳中用户焦虑。,直击传统设备落后、去KTV消费高的用户痛点。,6,【强】视觉焦点强烈，主体清晰。,首秒人物+醒目黄字大字幕，视觉焦点突出，不易划走。,6,【强】核心卖点字幕醒目，排版清晰。,前3秒超大黄字抛核心观点，静音也能快速获取信息。,2,【较差】无引导。,全程无点赞、评论、关注类引导，互动性极弱。,3,【偏弱】纯娱乐，无留存价值。,无收藏转发引导，实用价值未被强调，转存动力弱。,video_full/7560103549079224330_10月11日-K7-CM-混剪- (3).mp4_full.mp4
7569598921535143942,5.5,钩子抓力强，价格反差大，功能演示清晰易懂,缺乏互动引导，剪辑偏常规，完播动力不足,增加互动提问，压缩冗余内容，强化稀缺感,7,【现象级】0-1秒直击核心利益/冲突，无需思考即产生停留欲望。,首秒抛出价格问题，立刻激发用户好奇心,6,【强】场景真实，痛点清晰，铺垫合理。,真实上门安装场景，点出用户价高难装的痛点,6,【强】解决方案展示清晰，有明显“原来如此”的顿悟感。,展示安装简单功能全，打破用户对设备的固有认知,6,【强】指令清晰，有明确引导（点购物车/评论区）。,多次引导点头像抢购，搭配赠品福利刺激转化,6,【强】有明显的视觉或认知反差，吸引力强。,高端场景配低价易操作设备，认知反差强烈,6,【强】明确抛出问题或悬念，用户期待后文解答。,开头抛价格悬念，逐步揭秘，留存性强,6,【强】节奏紧凑，卡点准确，观看流畅。,音乐节奏适配带货场景，口播动作卡点流畅,5,【优秀】常规剪辑，无明显错误。,多场景切换自然，无创意转场但无硬伤,5,【优秀】产品展示合格。,产品多角度展示，使用效果演示清晰,6,【强】有明确优惠信息或赠品策略，性价比高。,锚定千元售价，现价更低还赠双麦，性价比高,6,【强】关键信息点使用了数字，表达清晰。,关键信息用具体数字呈现，可信度高,6,【强】文案有力度，能准确戳中用户焦虑。,戳中用户觉得K歌设备贵、安装难的痛点,6,【强】视觉焦点强烈，主体清晰。,首帧场景+大字问题结合，视觉焦点明确,6,【强】核心卖点字幕醒目，排版清晰。,核心信息用醒目黄字展示，辨识度高,2,【较差】无引导。,全程无评论点赞引导，仅引导购买,5,【优秀】有基本的收藏/转发理由。,高性价比K歌设备，适合转发给有需求的亲友,video_full/7569598921535143942_11月5日-K7-MY- (5)混剪.mp4_full.mp4
7566797565342269481,5.2,开头冲突抓眼，产品功能与使用场景展示清晰。,价格锚点模糊，无明确转化引导与互动设计。,补充具体售价，增加明确购买路径与互动引导。,7,【现象级】0-1秒直击核心利益/冲突，无需思考即产生停留欲望。,开头1秒抛出降价+员工阻拦冲突，直击利益点。,6,【强】场景真实，痛点清晰，铺垫合理。,点出KTV消费高的痛点，厂家清仓人设可信度高。,6,【强】解决方案展示清晰，有明显“原来如此”的顿悟感。,展示产品K歌效果，可替代KTV，价值感知强。,2,【较差】无明确路径，用户不知道去哪买。,仅提及推荐入手，未告知具体购买路径。,6,【强】有明显的视觉或认知反差，吸引力强。,老板降价员工阻拦的冲突，价值价格反差明显。,6,【强】明确抛出问题或悬念，用户期待后文解答。,降价冲突引发用户对产品价格、功能的好奇。,6,【强】节奏紧凑，卡点准确，观看流畅。,BGM适配带货节奏，剪辑卡点准确，观感流畅。,6,【强】转场自然，镜头变化丰富，服务内容。,多场景切换自然，运镜合理，无冗余内容。,6,【强】产品展示清晰，色泽/质感好。,多角度展示外观与使用效果，桃木质感突出。,3,【偏弱】价格无优势或展示不清。,仅用KTV消费类比，未给出具体售价，锚点弱。,5,【优秀】有数字使用，但密度一般。,用到代际、安装步骤等数字，使用密度不高。,5,【优秀】文案通顺，表达清楚。,戳中K歌成本高的痛点，文案通顺但张力一般。,6,【强】视觉焦点强烈，主体清晰。,首帧人物动作表情夸张，冲突感强，抓眼球。,6,【强】核心卖点字幕醒目，排版清晰。,核心利益点字幕醒目，静音也能快速获取信息。,2,【较差】无引导。,全程无引导点赞、评论、关注的相关内容。,5,【优秀】有基本的收藏/转发理由。,产品实用，用户可转发给有K歌需求的人群。,video_full/7566797565342269481_10月29日-K7-MY- (7)混剪.mp4_full.mp4
7564180851987496969,4.9,价格对比清晰，功能展示全面，直击家庭娱乐需求,缺乏互动引导，剪辑平淡，反转惊喜感不足,增加互动钩子，优化开头视觉，强化价格冲击感,6,【强】3秒内完成Hook设定，主体明确，冲突感强。,开头直接抛出设备价格问题，快速吸引用户停留,6,【强】场景真实，痛点清晰，铺垫合理。,演示安装及功能过程真实，戳中家庭娱乐需求痛点,6,【强】解决方案展示清晰，有明显“原来如此”的顿悟感。,展示仅用一根线安装，超出用户对安装复杂度的预期,6,【强】指令清晰，有明确引导（点购物车/评论区）。,明确引导用户点击头像进入直播间了解购买,5,【优秀】存在对比，但冲击力一般。,价格预期与实际售价、小体积多功能有对比，冲击力普通,6,【强】明确抛出问题或悬念，用户期待后文解答。,开头抛出价格疑问，吸引用户等待后续答案揭晓,5,【优秀】节奏正常，无明显拖沓。,整体节奏流畅，卡点基本准确，无拖沓问题,4,【合格】剪辑较简单，多为硬切。,剪辑以硬切为主，无创意转场，形式较常规,5,【优秀】产品展示合格。,多角度展示产品外观及使用场景，无明显亮点,6,【强】有明确优惠信息或赠品策略，性价比高。,多轮价格对比，还赠送两个麦克风，性价比感知强,6,【强】关键信息点使用了数字，表达清晰。,价格、曲库、画质等关键信息用数字表达，清晰明确,5,【优秀】文案通顺，表达清楚。,直击家庭K歌、观影需求痛点，情绪力度一般,5,【优秀】画面清晰，观感正常。,第一帧画面清晰，主体明确，视觉冲击力一般,6,【强】核心卖点字幕醒目，排版清晰。,开头核心问题大字醒目，静音也能快速获取信息,2,【较差】无引导。,全程未设置任何引导用户评论的相关内容,2,【较差】无相关内容。,无引导收藏转发设计，用户转发收藏动力弱,video_full/7564180851987496969_10月22日-K7-MY- (4)混剪.mp4_full.mp4
7569598932432502825,5.5,结构完整，价格反差明显，产品展示清晰有吸引力,缺乏互动引导，用户转发收藏动力不足,增加互动提问，设计利他内容引导转发收藏,6,【强】3秒内完成Hook设定，主体明确，冲突感强。,0秒抛出价格问题，快速抓住用户好奇心,6,【强】场景真实，痛点清晰，铺垫合理。,演示安装步骤，打消用户怕复杂的顾虑,6,【强】解决方案展示清晰，有明显“原来如此”的顿悟感。,公布超预期低价，展示全功能冲击感强,6,【强】指令清晰，有明确引导（点购物车/评论区）。,明确引导用户点头像进入直播间了解,6,【强】有明显的视觉或认知反差，吸引力强。,别墅高端场景配平民价格，认知反差明显,6,【强】明确抛出问题或悬念，用户期待后文解答。,开头设价格悬念，后置答案引导用户停留,6,【强】节奏紧凑，卡点准确，观看流畅。,口播明快，BGM适配带货节奏无拖沓,6,【强】转场自然，镜头变化丰富，服务内容。,多场景切换自然，符合产品展示逻辑,6,【强】产品展示清晰，色泽/质感好。,产品外观、功能、使用效果展示清晰,6,【强】有明确优惠信息或赠品策略，性价比高。,原价千元现价200，清仓强化性价比感知,6,【强】关键信息点使用了数字，表达清晰。,多处使用价格、参数类数字，可信度高,6,【强】文案有力度，能准确戳中用户焦虑。,戳中用户在家K歌怕贵怕复杂的痛点,6,【强】视觉焦点强烈，主体清晰。,首帧配大号醒目字幕，视觉焦点明确,6,【强】核心卖点字幕醒目，排版清晰。,核心信息用高对比度大字展示辨识度高,2,【较差】无引导。,无评论、点赞类互动引导设计,3,【偏弱】纯娱乐，无留存价值。,无实用利他内容，用户转发收藏动力低,video_full/7569598932432502825_11月6日-K7-MY- (4)混剪.mp4_full.mp4
7571089065883238443,5.0,认知反差鲜明，价格吸引力强，功能展示清晰,互动设计缺失，剪辑普通无亮点，转发动力弱,增加互动引导，优化剪辑转场提升用户观感,5,【优秀】3秒内进入主题，但冲击力略弱于6分。,开头抛出价格问题，3秒内快速进入主题,6,【强】场景真实，痛点清晰，铺垫合理。,点明家庭K歌观影需求，场景真实易共鸣,6,【强】解决方案展示清晰，有明显“原来如此”的顿悟感。,展示产品功能全安装简单，打破高价认知,5,【优秀】有常规引导，如“点击下方链接”。,引导用户点头像进直播间，指令明确,6,【强】有明显的视觉或认知反差，吸引力强。,高端别墅场景配平价设备，认知反差明显,5,【优秀】有基本悬念，但常见。,开头设置价格悬念，吸引用户等待答案,5,【优秀】节奏正常，无明显拖沓。,BGM适配带货节奏，卡点基本准确,4,【合格】剪辑较简单，多为硬切。,多为场景硬切，无创意转场设计,5,【优秀】产品展示合格。,展示产品外观与使用场景，颜值合格,6,【强】有明确优惠信息或赠品策略，性价比高。,对比高价预期，低价加赠麦，性价比突出,5,【优秀】有数字使用，但密度一般。,使用价格、曲库量等数字，增强可信度,5,【优秀】文案通顺，表达清楚。,戳中家庭娱乐成本高、出门麻烦的痛点,5,【优秀】画面清晰，观感正常。,第一帧场景明确，主体清晰无杂乱,6,【强】核心卖点字幕醒目，排版清晰。,核心问题用大字体展示，静音也可看懂,4,【合格】仅有“点赞关注”类引导。,无明确评论引导，仅引导进入直播间,3,【偏弱】纯娱乐，无留存价值。,无利他性内容，用户转发动力弱,video_full/7571089065883238443_11月10日K7-MY- (7)混剪.mp4_full.mp4
7571316996928323603,4.7,卖点展示清晰，价格锚点明确，促单氛围感强,无悬念反转设计，互动引导缺失，留存动力不足,开头加强冲突Hook，增设互动引导提升完播互动率,5,【优秀】3秒内进入主题，但冲击力略弱于6分。,3秒内进入清仓主题，但利益点冲击力不足,6,【强】场景真实，痛点清晰，铺垫合理。,展示居家娱乐场景，戳中用户K歌观影需求痛点,4,【合格】平铺直叙展示产品，无明显反转设计。,按顺序展示产品功能，无反转带来的惊喜感,6,【强】指令清晰，有明确引导（点购物车/评论区）。,明确引导点头像进直播间，优惠刺激到位,5,【优秀】存在对比，但冲击力一般。,有原价现价的价格对比，但反差强度普通,3,【偏弱】无悬念，信息一次性释放。,全程直接输出信息，无悬念引导用户停留,6,【强】节奏紧凑，卡点准确，观看流畅。,BGM适配带货节奏，剪辑卡点准确流畅,4,【合格】剪辑较简单，多为硬切。,多为场景硬切，无创意转场设计,5,【优秀】产品展示合格。,产品外观、使用场景均有清晰展示,6,【强】有明确优惠信息或赠品策略，性价比高。,设置直降千元锚点，强调清仓高性价比,6,【强】关键信息点使用了数字，表达清晰。,功率、降价幅度等卖点均使用具体数字,6,【强】文案有力度，能准确戳中用户焦虑。,用清仓、错过无等词戳中用户怕吃亏的心理,5,【优秀】画面清晰，观感正常。,首帧画面清晰主体明确，但无强视觉冲击,5,【优秀】有字幕说明，但字体/颜色一般。,有字幕标注卖点，但字体醒目度不足,2,【较差】无引导。,未设置任何引导用户评论互动的内容,2,【较差】无相关内容。,无引导收藏转发设计，用户分享动力弱,video_full/7571316996928323603_11月11日-K7-CM-混剪- (5).mp4_full.mp4
7572709476526932006,5.5,价格锚点清晰，产品功能展示全面，转化引导明确,缺乏互动设计，无引导评论、收藏转发的钩子,增加互动引导，设计相关评论、转发的互动钩子,7,【现象级】0-1秒直击核心利益/冲突，无需思考即产生停留欲望。,0-1秒抛出价格对比，直接抓住用户注意力,6,【强】场景真实，痛点清晰，铺垫合理。,铺垫价格战与16年工厂身份，建立用户信任,6,【强】解决方案展示清晰，有明显“原来如此”的顿悟感。,低价之外展示丰富功能，超出用户预期,6,【强】指令清晰，有明确引导（点购物车/评论区）。,引导点头像进直播间，提赠品促进转化,6,【强】有明显的视觉或认知反差，吸引力强。,产品售价从899降到百元级，认知反差强烈,6,【强】明确抛出问题或悬念，用户期待后文解答。,逐步拉低售价，用户好奇最终定价,5,【优秀】节奏正常，无明显拖沓。,BGM适配带货节奏，卡点基本准确,5,【优秀】常规剪辑，无明显错误。,多场景过渡自然，无明显剪辑问题,6,【强】产品展示清晰，色泽/质感好。,多场景展示产品功能与外观，质感佳,7,【现象级】价格锚点极强（如：原价999现价99），配合“仅剩X件”等稀缺性提示，紧迫感爆棚。,原价899现价百元级还送双麦，价格锚点极强,6,【强】关键信息点使用了数字，表达清晰。,价格、年限、曲库都用具体数字，可信度高,6,【强】文案有力度，能准确戳中用户焦虑。,精准戳中用户低价购家庭K歌设备的痛点,6,【强】视觉焦点强烈，主体清晰。,第一帧大字体价格+惊讶表情，抓眼球,7,【现象级】关键词（如“免费”、“倒闭”、“巨省”）以超大动态字体占据屏幕，即使静音也能秒懂。,价格用超大醒目标题，静音也能清晰看懂,2,【较差】无引导。,全程无引导用户评论互动的设计,2,【较差】无相关内容。,未设计利他性内容引导用户收藏转发,video_full/7572709476526932006_11月14日-K7-MY (7)混剪.mp4_full.mp4
7577407007731875850,5.4,卖点清晰，性价比突出，痛点戳中精准,互动引导缺失，剪辑节奏偏平,增加互动提问，优化节奏卡点提升吸引力,6,【强】3秒内完成Hook设定，主体明确，冲突感强。,开头否定传统K歌设备，快速引发用户好奇心。,6,【强】场景真实，痛点清晰，铺垫合理。,点明传统设备痛点，介绍产品核心功能，铺垫自然。,6,【强】解决方案展示清晰，有明显“原来如此”的顿悟感。,展示安装简单功能全，效果媲美KTV超出预期。,6,【强】指令清晰，有明确引导（点购物车/评论区）。,明确引导点头像了解，附赠双麦福利，引导清晰。,6,【强】有明显的视觉或认知反差，吸引力强。,对比传统设备，突出新品功能全性价比高的反差。,6,【强】明确抛出问题或悬念，用户期待后文解答。,开头抛出否定式问题，引导用户看后续产品介绍。,5,【优秀】节奏正常，无明显拖沓。,整体节奏适中，卡点无明显问题，无拖沓感。,5,【优秀】常规剪辑，无明显错误。,镜头切换自然，无明显错误，剪辑合格。,6,【强】产品展示清晰，色泽/质感好。,多场景展示产品外观和使用效果，质感清晰。,6,【强】有明确优惠信息或赠品策略，性价比高。,突出工厂直供低价，还赠送双麦克风，性价比高。,6,【强】关键信息点使用了数字，表达清晰。,关键信息用具体数字，如25年升级、上百万曲库。,6,【强】文案有力度，能准确戳中用户焦虑。,文案精准戳中传统K歌设备繁琐、成本高的痛点。,5,【优秀】画面清晰，观感正常。,首帧画面清晰，主体明确，视觉冲击中等。,6,【强】核心卖点字幕醒目，排版清晰。,前3秒超大黄字展示核心冲突，醒目易读。,2,【较差】无引导。,未设计互动提问，仅引导转化动作。,5,【优秀】有基本的收藏/转发理由。,产品实用，有一定转发给亲朋的价值。,video_full/7577407007731875850_11月27日-K7-CM-混剪- (6).mp4_full.mp4
7571344531418284095,4.8,多场景演示清晰，价格与痛点戳中用户需求。,缺乏反转和互动设计，转发留存动力弱。,优化开头钩子与互动引导，提升完播转化。,5,【优秀】3秒内进入主题，但冲击力略弱于6分。,3秒内进入清仓卖货主题，冲突感不强。,6,【强】场景真实，痛点清晰，铺垫合理。,展示多使用场景，戳中家庭娱乐需求痛点。,4,【合格】平铺直叙展示产品，无明显反转设计。,功能平铺直叙展示，无意外反转设计。,6,【强】指令清晰，有明确引导（点购物车/评论区）。,多次引导点击头像进入直播间购买。,5,【优秀】存在对比，但冲击力一般。,有价格和场景对比，冲击力较弱。,5,【优秀】有基本悬念，但常见。,有价格悬念，但设计比较常见。,5,【优秀】节奏正常，无明显拖沓。,剪辑节奏正常无拖沓，卡点较准确。,4,【合格】剪辑较简单，多为硬切。,剪辑多为硬切，无创意转场设计。,5,【优秀】产品展示合格。,产品外观和功能展示清晰合格。,6,【强】有明确优惠信息或赠品策略，性价比高。,有价格对比，送双麦，强调工厂直供性价比高。,6,【强】关键信息点使用了数字，表达清晰。,关键信息用数字表达，清晰有说服力。,6,【强】文案有力度，能准确戳中用户焦虑。,文案戳中外出K歌看剧麻烦的痛点，有力度。,5,【优秀】画面清晰，观感正常。,第一帧画面清晰主体明确，视觉冲击一般。,4,【合格】字幕较小或颜色对比度低。,字幕较小，无高对比度超大关键词。,2,【较差】无引导。,无明确评论互动引导，仅引导进直播间。,3,【偏弱】纯娱乐，无留存价值。,无实用利他内容，转发收藏动力弱。,video_full/7571344531418284095_11月11日-K7-MY-混剪- (3).mp4_full.mp4
